,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,Label
0,0.0002410927373205663,714.2167414313302,0.05535770148248997,378.1495554383969,0.048021321610753495,346.7658912775434,798.3814803221976,6.833140868378759,12.458110812941003,6.871936896100014e-05,5.791022567370064,-0.0154654129251076,0.41722216195767403,2.891697120399496e-10,11314.078082567774,0.01612479389053926,690.3463255318968,1.2779719780667566e-05,55.57657664828483,12571.064718513217,0.009259762706099328,0.009828789698077442,4.665728799940241e-11,0.012930707910991478,1.3177085100149598e-05,0.0017431628936241243,0.0,-0.7367814355950245,1.1160163435645145,-0.051918388652188514,1.1519242098936944,0.09472638986897061,0.721028192645438,0.4618331125047428,-0.12391812678525842,0.0,-0.9716000364414544,-1.2622281420414136,1.215911335936963,0.0,-0.3266903980417104,-0.5979874268815601,-2.0332425257339835,0.37601462291018173,-1.7783189063333071,-0.2071940138170012,-0.5466041527287344,-1.6908949346202533,0.0,0.05054216453557725,-0.34706285951752625,-0.41764664125826245,0
1,0.0004990086891585414,98.80489714743119,0.8959348097106733,499.7327517117376,0.13408549207841386,358.74238215920553,1900.126109699494,7.3766306932968995,11.544004612555018,0.0002220649908482969,4.33680208756574,-0.19900727600407242,0.9521042011591446,1.6508986815612725e-08,1428.2788808076962,0.0019792528236509768,19699.079245407276,0.000872229087111837,8.569172164256157,308610.8846606694,0.028458112305081797,0.13185293231779632,3.3449080350059865e-09,0.10724542576831447,0.002624344505696652,0.0006705574192166246,0.9721690971060869,-0.5061548996842763,0.06549191380853943,0.6756704885265759,0.9593492703781061,0.7422359494506083,0.6676985201997447,0.5078641556883585,-0.510406267806902,1.0345961332854843,-0.8929083460262138,-0.8303476969602972,-0.07263038162841733,-0.07809092197004297,-1.0928523142876023,-1.0895713941301102,-1.051456368937318,-0.7997370432564281,-1.1348818658562632,-1.0509121311292628,-1.0738102554573241,-0.3592310739634996,-0.6337027718762891,-0.7850524486743047,-0.6129113795295571,-1.1683837971802435,1
2,0.00410908349290462,3.342375333405422,0.9948624857986913,346.72817916809095,0.48385760516954157,357.8250586913687,1383.5703413389456,6.817616201169255,8.674193853169657,0.0010619226011634336,2.1154213798615116,-0.5104358502441684,0.9984217673211412,1.5668406380032122e-06,1.102325818921692,4.463092761697039e-06,8200.48297061169,0.002771851567360532,104.04275884774906,131118.69681584238,0.07085885066218937,0.13529177110969168,2.1330811159587526e-08,0.037282157839453364,0.00186095342244214,1.0268066422772079e-06,0.352789026565681,0.05693049006237518,-0.8528591515341619,-0.24857231186850265,0.002375275483318121,0.11359497833605582,-0.24831104078868993,0.1158398433166882,0.052361079270358366,0.10731735394726778,0.01798719722855976,0.09069477331017538,-0.8609365713121083,-1.074311677433669,-2.1651198103943736,0.27198542355938216,-1.0108556743194077,-2.1965675695372644,-1.291373690393065,-1.010864579845566,-2.034714158462833,-0.8489748132676138,-1.5901098658774315,-2.1781384661050787,-1.482730940882682,-0.6379056635936742,1
3,0.0025509082176551085,4.640427333387398,0.9965555053971732,675.3609562950414,0.44943036578546114,413.9536305259695,2696.803397846792,7.556818464441708,9.566358344200895,0.0008887155436283885,2.325439343084384,-0.5466573943045413,0.9995776799182852,2.312520447198762e-07,2.650592060354453,1.5052508564073486e-06,884.3499728508796,0.003207494739549326,14.094978069534424,14173.912866179784,0.001832294305058678,0.06469774977657768,1.9113206311418955e-08,0.05130808271553503,0.0015107637020857886,4.1485142689555794e-08,-0.3444904956103824,0.09839615134784659,-0.13824272342812813,0.02398146928739166,0.11507279031881182,0.6811918954228575,0.025621427850562248,0.24507383868434043,-0.09119442508426476,0.3153060259444388,-0.16353469006939997,-0.1361223927170297,-0.25324861785915215,-0.36107478564813045,-1.7292671921606617,-1.648044199082321,-0.9236177529159328,-1.6990152687855833,-0.8373729294649039,-0.9197636146715933,-1.0123599568054429,-1.7419656222563764,-1.2472239475693692,-1.4868341888819208,-1.5732580170126136,-1.6388439664576047,5
4,0.0028449001204673315,2.707433476607554,0.9965362866719752,407.3006388146864,0.5184410121019438,407.0061772590471,1626.4951217821435,7.285932777546478,8.961978788999303,0.00112466876882464,1.9843874586589227,-0.5764349101551773,0.999597295546734,3.873897203567608e-07,0.8914124060058424,1.797780235424617e-06,10113.127182091968,0.0032778636149094504,35.587645468957106,161640.27072151742,0.024971247239296505,0.10088889917201703,2.4508327434676697e-08,0.0436108140448122,0.0015235411158577388,4.568688263153464e-08,0.44074930000857543,0.33775971524216597,-0.524060258715586,0.151851922734822,-0.05682320427622999,-0.5007428980036781,0.15133555009301425,0.0008232680935503781,0.06014487400560181,0.008156552328966319,0.050844548187090055,0.010559798578421448,-0.6569959323984368,-0.29603685687421555,-1.2585616035832197,-0.9242528640582806,-1.7976828349618066,-1.4741419037820984,-0.9205720896075311,-1.7978843879125246,-1.6186666806133934,-0.48405971403458237,-1.3559454804098587,-1.5746111095699602,-1.94229321448952,-0.7510575172054077,5
5,0.0018816476669343966,3.6352420380682897,0.9971088910606795,630.8890690823828,0.4813029981555094,372.87655613601135,2519.921034291443,7.656577324145516,9.533045040399683,0.0010227402839226003,2.155076782399385,-0.5690941189844668,0.9997067094905556,1.9374562263148514e-07,1.8778087692819065,1.1276340983490322e-06,5083.440874941208,0.004575776214269198,37.439697706891636,81177.36194332394,0.007630126183416975,0.10006457115112619,2.8174634242404317e-08,0.056155077640957465,0.001825349276819949,2.2166061488101625e-08,0.5499297865262381,0.14363331060543597,-0.09370775797271208,-0.9135416060032182,0.16868446605382942,-0.2816183064117037,-0.9109096375267655,-0.8651573451400345,-0.2901747149132996,0.3447296746366822,-0.2409609000052593,-0.32971521356418426,-0.2631858241793314,-0.9765433490964277,-1.2896493656975823,-1.2641587178434963,-0.8882431352758609,-1.424928452502689,-1.4180029778543042,-0.8912885192189739,-0.9590390446653165,-1.2820256417434823,-1.4734490100943307,-1.4686112080130562,-1.351577556911466,-1.0581588940656048,5
6,0.00026124971848002994,595.439715298803,0.21021936653773668,377.8074661877579,0.05424131604786778,331.6954099459943,915.7901494521748,6.895399778548466,12.359304772916813,7.901634665284261e-05,5.642596345670151,-0.02533105166919301,0.49845967528397594,3.7555724955235797e-10,22174.33609599186,0.039699004873800396,581.9892346271961,6.219892961655483e-05,15.832698751655698,28591.364386987872,0.013647027514179814,0.009816483571267635,2.1415041310563541e-10,0.04346497327118597,0.00022527354063094332,0.012799408076104345,1.1296651187307567,-0.9704133109333536,0.9017889221309505,1.1774436821322924,1.1307747499939267,-0.08773486165136193,0.780022642302246,0.6807848386839623,-1.0140617485366206,1.1635697633659328,-1.1143388847183906,-1.2237545173830016,1.0691066942526584,0.0,-0.6472688739218424,-0.6520974970978601,-0.48074790409778556,-0.5459259144419728,-1.4499945173701403,-0.04039772683204479,-0.6310244208276856,-0.3689518688376445,0.0,-0.5461453900504227,-0.34044346943664694,-0.5655965847833921,3
7,0.0030457704788432794,20.743922499759705,0.7441207420405961,40.547898301088935,0.2372254348937334,318.8356126474793,141.44767070458602,5.608989470287673,8.823509085004941,0.0005853420114947684,3.3160366705321405,-0.12628873970458157,0.8308021768902809,3.9302819932763385e-08,8.416787960340981,0.0012800986545771233,1.1598125771724588,0.00020254419759259526,1.8390379891604889,24.579188393373855,0.0005853242942207089,0.008853566777949136,1.9070387638705997e-09,0.009958949699662826,0.0003657987229828311,0.0009652229805643689,0.7714081884738504,-0.6415056718122456,0.6491076021114325,0.2889042222844522,0.7502346199977296,-1.057195106910183,0.2809905823449876,0.12659315943003685,-0.6868423566046067,0.7465126474142871,-0.7664530988257483,-0.7919495058658508,0.6114170304085486,-0.5928399922801435,-1.0346986389597337,-1.0793915408521788,-1.5359709875546264,-0.955814413275959,-0.7012138645632731,-0.5052978951257976,-0.5205172550299828,-0.662098524450959,-0.7546723506080251,-0.9318913959270874,-0.9491597224766735,-1.1145433656161035,0
8,8.820281461786707e-05,1488.971821730223,0.35529304718893306,1157.11036990836,0.03565883715127611,307.01301367713126,3139.469657903185,7.811314979642542,13.814748470415168,4.439036380714496e-05,6.30954408474264,-0.041091578787121476,0.6574722720356083,5.108234922939279e-11,62976.21459591139,0.01254868636209351,3248.8107504102354,1.027187958456451e-05,113.93721320433023,113742.00841667244,0.006974032656261241,0.008254430296478205,2.7728241062633437e-11,0.014764275010877697,8.951220917353446e-05,0.0032740531378562055,0.0,0.3261296238305962,-0.27748301020990945,0.8431492750399899,0.22458936966425266,0.6265950367142088,0.3862621726896087,0.25514842841753455,0.6435028749328986,0.0,0.05805006207994321,-0.2932218806909099,-0.03320167673648906,0.0,-0.6983814463273248,-0.7678856735065507,-0.8911912421007155,-1.0560425962379911,-1.1247247811294483,-0.4075578770915014,-0.6108275415214668,-0.1086929600534865,0.0,-1.0352803148320504,-0.9476218916517012,-0.9226416840859466,3
9,0.002776546692834585,3.4363865422854185,0.9974766995640105,727.2184471255159,0.501318220312936,366.6487209734538,2905.4374019597635,7.487167875438074,9.23926164770245,0.0010926521608734157,2.096527823662164,-0.5774262125671328,0.9996539678623865,9.973939215334817e-07,2.367325911933569,1.3116947341971336e-06,56641.602329784495,0.007288004276330925,3.9444636368276838,905021.7924878296,0.055599295989670026,0.26397687036399686,6.428820456895622e-08,0.1057374082331776,0.0033111769293758726,3.688795888593018e-08,0.9207623283721103,-0.20107383055342054,-0.17518468713126464,-0.7158962271266655,0.9190596309532683,1.0061173915928814,-0.7160923992791984,-0.4510193835629977,-0.38538383741057913,0.8157437828104811,-0.6986191397177753,-1.0914930322758263,-0.07612597893384428,0.0585853283371951,-1.191479422152994,0.19270276453581658,-0.9398447516644151,-0.8073489369779154,-0.6609816666600796,-0.9396283788470905,-1.4163394394155193,-0.8793497312326246,-0.6130345789374312,-0.86085818877753,-0.5097873302759734,-0.3243926860885713,5
