X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,Label
0.004463008429604778,16.862840151138624,0.8124337320318884,44.96274260475002,0.3827583547979577,343.13401495716124,162.98813026792413,5.697872129365013,8.613411936297577,0.0006837875736872589,3.1518760474361915,-0.20095368431464095,0.9153110313853781,1.0347279534377726e-06,17.763496442655516,0.0022121881494944523,0.0021421399420933048,0.0030035042687538384,1.8769082190913393e-07,19.284139730578076,0.00011159327340601292,0.05196908120456904,1.4700561926361291e-08,0.03948007007593528,0.002293373446760613,0.0012736745236001067,0.36489382682198807,-0.23604171529830534,0.2368679141599472,0.7928651392779281,0.27216708095008246,0.005949285601084444,0.2562678404089186,0.17143448422253793,-0.32798556654461525,0.3801536713578297,-0.33836594120803826,-0.3304410865670441,0.13619396634437336,-1.5248588623167498,-1.6751878781022502,-1.6742193210413356,-1.0258172711598053,-1.6382821342985765,-1.9827037598259376,-1.6508201412261898,-1.7501017784552517,-1.5675258303022277,-1.5055312409652397,-1.5542336428759438,-1.5645422253638686,-1.7971191882758975,0.0
0.011086892408943082,3.70811608964929,0.9189292470643006,22.870546915853083,0.5343372303463839,318.6671840323786,87.7740715737491,5.259998764101974,7.149721272953944,0.0013707299321979911,2.2043022813439395,-0.3360985657856456,0.9690115825781528,3.0425227459791454e-06,1.1332343618792367,0.0005420865042813496,1.4947172417822884e-05,0.0022738760730368884,1.1876332293482364e-06,1.1606887195102304,3.0164692923057123e-05,0.04700941569387402,2.7349861667167736e-08,0.0329582098964689,0.0025502671195172773,0.00015594751238413236,0.159893641661731,-0.14324409238403574,0.1435482133304848,1.1203005581831589,0.08929390532481822,0.11851723363007508,0.15607217250023667,0.44803995091128,-0.20059766181753497,0.20029790216002105,-0.2451764402179993,-0.20135130893903494,0.04001915797208762,-1.7596905854962182,-1.6686168419306715,-1.6683281664857759,-0.6955897481904221,-1.8395169965287985,-1.8433842164453178,-1.6562136121907745,-1.2063430946165754,-1.6768816749034332,-1.6911456856389877,-1.6092490296516562,-1.6760350999637896,-1.7958714141698073,0.0
0.008495719832636714,10.609844780039111,0.7302127599056006,19.668451031850054,0.42526094376515133,333.7669474326707,68.06395934736065,5.0662708383956545,7.671998120087895,0.0008698790158132448,2.862052214463707,-0.168162093141234,0.854431112624,3.026188496484525e-06,7.33991950038037,0.004778559195501995,0.00039865483468465963,0.0030863075394899544,8.10424472195293e-06,7.777302553295544,0.00040804878961769875,0.046003785076697265,2.023730021893535e-08,0.03717928911063894,0.0026522011736110776,0.003505155118281438,0.43382387871299855,-0.276970882029291,0.27589952328996764,0.21152752965604843,0.32987167915974475,0.8072266055064091,0.2754623998996932,0.20914215392628127,-0.40077888889652086,0.4475272204596995,-0.40009207951840065,-0.39891557479731965,0.1719173580055457,-1.4398592282937717,-1.6101204659912793,-1.611646721938488,-1.7227496066958912,-1.5639371334725234,-0.8491841063636656,-1.613826513347208,-1.6657643475925028,-1.4746449642640096,-1.4204549512005125,-1.472215175874738,-1.477068407174024,-1.7418825796077653,0.0
0.010020467464312854,4.25378395763183,0.9153356230055557,25.123579452761987,0.5201643137701927,321.769702538601,96.24053385343359,5.328072575669932,7.307152578121478,0.0012994339601199903,2.283608398490219,-0.3264679368283814,0.967730178083476,2.501689917490044e-06,1.5556672371634788,0.0006172780521221297,5.796199538603972e-05,0.002231690999889614,1.3659642624559858e-07,1.6289718574522594,3.771103277818529e-05,0.04775901182393685,2.5202417893760205e-08,0.03430390619646932,0.002513182322014146,0.00017656452995463257,0.13048400575032462,-0.06387855131178671,0.06411530730475239,0.5972531852921953,0.05205329888885239,-0.0006040363909700685,0.07794974109871482,0.2613436611326409,-0.15745065223884033,0.16788073801423434,-0.19695879451021675,-0.15832409253707347,-0.06078447867235816,-1.7091685233315272,-1.5765136358448077,-1.576625313965446,-1.2482930876184961,-1.7881637036433222,-1.9990877444542112,-1.57420526586895,-1.178027659649682,-1.6269982626943977,-1.639773147254696,-1.5567014143661329,-1.6264379001425524,-1.6805305079258834,0.0
0.007085488010191082,3.252082674614929,0.9775510386775399,72.43094932851182,0.5608115574290645,291.9078627618099,286.47171463942504,6.086716738482288,7.839540898377335,0.0014186327757034268,2.1105532335954966,-0.4640873678450807,0.9948819527013208,2.3110435791446857e-06,1.384340424862024,6.594685346050153e-05,2.956667839025709e-05,0.0035660915746030825,4.2671581225219535e-06,1.3364123821543563,1.114094920345394e-05,0.09097131354352969,5.56058610047286e-08,0.06282990548755063,0.0034903502005821166,5.821976413713094e-06,0.8202092765307035,-0.3936325183851044,0.3937189169769883,-0.4173850803166837,0.6885452208274017,0.05016480064233033,0.38863330154992537,-0.9890998632483756,-0.7389538505303564,0.8160788648135593,-0.7463698038453292,-0.7386353731077985,0.1481883202361605,-0.9030647757689687,-1.0711458316494595,-1.0710387840312645,-1.46335742955794,-0.9859945344568186,-1.0016647515408257,-1.0657854924145176,-0.7974996036179962,-0.9428614270557505,-0.8980761473725773,-0.9309557864763582,-0.9430893537917204,-1.1452172089042756,0.0
0.0036259862542212555,18.958428803869896,0.8250994376931724,54.20404950489137,0.3540037281689815,320.68335654779656,197.85776921569777,5.842701249577951,8.859160872219473,0.0006319558595151448,3.231846661238441,-0.19862510768847907,0.9175586574883653,5.164947123078181e-07,31.051178160507042,0.0026494266437926484,0.0005562941657435362,0.002475840669561645,5.986093250845534e-06,32.01633355682286,0.00024501096728112964,0.05042357576320816,1.0400827242197715e-08,0.04200613541555349,0.0020953672758500484,0.001436530489169796,0.10636044339324785,0.3965708505182903,-0.39581759836964103,0.18445187274214908,0.0074085882933089065,-1.1497909947654157,-0.38231531414912306,-0.6333627024713706,0.0758394226258051,0.03872947584269471,0.1294115599451915,0.07471340682955138,-0.412066007372062,-1.5911905075486494,-1.3255887813280611,-1.3264638584218724,-1.75721474976332,-1.6307422204519852,-0.6703809647040404,-1.338263569255875,-1.119172649343848,-1.5333000612238066,-1.5571166689394098,-1.481930077860448,-1.534381533732803,-1.3630509517739184,0.0
0.0044660321990284135,18.40730075994761,0.777729255973723,41.418989145213345,0.3641762848005803,351.67029684895545,147.2686558208734,5.626943623171957,8.614335132909229,0.0006247977865616169,3.2117992688366743,-0.17702557717018608,0.8878142177950188,1.1563582276862176e-06,26.34086389946698,0.003862342861458489,0.0018296411743117039,0.0033531520977978816,1.7954273982085214e-06,28.07398830478198,0.0003092135133242853,0.06081946078158637,1.477236446155014e-08,0.049653971094797425,0.002752342117997524,0.0023966736059399738,0.6245043240618752,-0.3292207135324792,0.3295599896066716,0.7520082109776624,0.4992571061634855,-0.7633743905254282,0.3453955806363759,0.1674293661504021,-0.5547096861437422,0.6405330912806672,-0.5457184835199378,-0.5554510787252372,0.19491875142147522,-1.1979150169243875,-1.3901373134813277,-1.390501254431778,-1.0710996314811903,-1.3292464710394178,-0.8666482477201622,-1.3824768271430743,-1.4186697712205099,-1.2456252379614605,-1.1657852842522958,-1.2370663043957308,-1.2453022358769064,-1.5439580799808879,0.0
0.005867868359008798,9.706605574424186,0.8685133934392026,36.91408405597667,0.42383821594932586,294.304340373228,137.9497306494377,5.583497928384787,8.12711998657074,0.0009565687706442862,2.7930141466164953,-0.24887272658823423,0.942738227741593,1.362663765111173e-06,8.552396121277333,0.0015720613758637108,0.00015927773972366883,0.002964001001871447,4.680739943360384e-07,8.793719570207863,0.0001065992198701216,0.05823907841614767,2.2392012664842765e-08,0.04431552365743471,0.0027108136175143438,0.0006447336231344041,0.40506101878608486,-0.08243241369242812,0.08162382135375636,0.12280626518883517,0.25459035239617855,-0.10803603100703749,0.07414692599254144,-0.07425718548009712,-0.32029191659884665,0.40874984095631756,-0.32897189152678113,-0.3183376553973809,-0.07043048936622387,-1.3748102141430245,-1.3621053973099955,-1.3633481310109554,-1.8376825501305547,-1.5141317266689338,-1.8571546280064517,-1.3811078012691456,-1.171783586065855,-1.3758757044580925,-1.3262482440562025,-1.3227059132493861,-1.3784561303017546,-1.4892760664300175,0.0
0.005826583145445064,9.919749623378623,0.8672526913801981,37.36855848904452,0.42327824575661455,299.25625728006,139.55448433275888,5.5900641041281025,8.144256957440618,0.0009426816617214484,2.8040988137413714,-0.24783682734381218,0.9425597959191563,1.282424907677996e-06,8.775299338165814,0.0015753542653780786,0.00037778441102828415,0.00281111478269212,2.7404911511918623e-06,9.199684505424758,0.000114815330034988,0.056492385313607965,2.091051827701572e-08,0.0433384685106774,0.002626980651951899,0.0006282449335233282,0.3843153277153657,-0.09653210552864717,0.09732936426398879,0.9194613479570903,0.24862941126500784,0.6225367134944927,0.12115107567425204,0.14193489858780592,-0.31394121494532135,0.39113840288567103,-0.32440353841733083,-0.31573687028757264,-0.01588955135203837,-1.4413947732464198,-1.4026094809427543,-1.402625358011201,-0.8900369707386848,-1.594264221015817,-1.2164607246683736,-1.396616511287297,-1.166097620157257,-1.4374722284596129,-1.4009807445288227,-1.3772230946835031,-1.4361283251079986,-1.5734498647341937,0.0
0.00356582691594089,19.097630966507744,0.8285553878911595,55.707526007648994,0.3543171374856021,320.95536290041,203.73247306411577,5.863456016839525,8.88225727458075,0.0006116332307961819,3.2343255019745527,-0.2010693144997598,0.9201462827490883,4.897477829054326e-07,32.45570938885009,0.002626646085805507,0.0018458492213724155,0.002431321758741843,5.327840680753054e-06,34.209455567437146,0.0002598390670188724,0.0509653203809013,9.736331810294377e-09,0.0427564603239555,0.0021069748191861206,0.001371554802809925,0.11462217879603213,0.4337516870760056,-0.4320931025701678,0.39274624710455275,0.006176852862464626,0.008755231225361435,-0.40301722418076746,-0.6209560884047928,0.0839283267969142,0.03459713778723453,0.14690960499867264,0.08129379114939579,-0.440684474588795,-1.5710741408675286,-1.2688982758147647,-1.2703482140130897,-1.4947662032513191,-1.6166672005434053,-1.9880032944290795,-1.2899789140682933,-1.0926307850387906,-1.4973808174077166,-1.525436659104456,-1.4355334351475246,-1.4985725249431752,-1.3220736143452119,0.0
