X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,Label
0.002641498868613654,19.225127717445282,0.8273535145650652,55.68552355949487,0.2502685035372388,346.77373568289767,203.51696652051396,5.875283301871856,9.008238823002221,0.000577019108857348,3.241376738921801,-0.17665773195977857,0.8998592658361682,1.412805262268603e-07,31.87733011030409,0.00257784352449571,0.0008007328498003481,0.001023436693454776,6.981849712255245e-07,33.08750477656229,0.00041333070876761334,0.0405129849626924,7.484082570593537e-09,0.043112447553242395,0.0016702032715284545,0.0015470452736013381,0.21888748354322804,-0.05743490949233501,0.057797217718010524,0.6579834628700383,0.19355944099654787,-0.9199600612083791,0.06609403137523036,0.05477219011070605,-0.16341657660070774,0.21357126688571,-0.15503846560911141,-0.16481532198142465,0.025513939053904457,-1.6800115979762158,-1.8087279466661768,-1.8084837874033306,-1.1774831750067236,-1.713231662268605,-0.8023779095506653,-1.8016571679253477,-1.8050229296809415,-1.7275344448984733,-1.6803950460855162,-1.732998965019448,-1.7260818028924638,-1.8234507380046772,0.0
0.007909635241911414,4.533270815047789,0.9160911865992074,27.01359518793288,0.43690939294903236,318.83870155360506,103.5211099366461,5.385523461700217,7.469281106959985,0.0012416285069717426,2.29303219335,-0.30875894624627687,0.9625527181759781,2.002129554129679e-06,2.1864641483647973,0.0007492487541716703,6.5495956188170615e-06,0.002958832460277799,2.218501302872429e-06,2.2052826133987287,0.00010528410005635909,0.06250971598741331,3.8315040475283404e-08,0.050059551204782546,0.0032070286665663297,0.00026581601535122397,0.533004365845093,-0.2252243442053705,0.22546849629293725,0.9161396743015551,0.4354082738963184,0.10976328200410186,0.23432946675679955,0.22956610081084666,-0.4468990267415654,0.50009344915512,-0.4264889710920417,-0.44744917346418894,0.15411651917248534,-1.2990851519628501,-1.5910905725761721,-1.590818044166601,-0.8024677591952747,-1.4043828879657632,-1.8546136700662215,-1.5810866604861358,-1.5868398020469423,-1.3826977919319887,-1.3316930435340444,-1.401261305706707,-1.3820801073339792,-1.6468875292376721,0.0
0.004778934313089001,13.053126733810664,0.7631736275831565,27.560546096992766,0.29364550936559325,336.38163499348127,97.18905765414456,5.337774268565687,8.190409093294328,0.0007319540502039197,2.9823863234215144,-0.15054376610434145,0.8441732989177411,4.2511006485667053e-07,15.028905696684237,0.004954900801931436,5.29063100836333e-05,0.0013516510950763731,3.8038898559435115e-06,15.250386716730219,0.0008248271781515464,0.03801297283230545,1.151403635842338e-08,0.042243815689511674,0.0019445686508617731,0.0037744683738085544,0.21918732739901325,-0.012149202415968778,0.012112511858275108,0.038708167586727855,0.18429326367129698,0.47542817119360037,0.01299377065804394,-0.0064114188049009995,-0.1627991767238625,0.1929404281200552,-0.13541972570614477,-0.16249284280863438,-0.029345796186650668,-1.6293373584220194,-1.7354091168127617,-1.7357500167467663,-1.948017891776456,-1.6571249657207028,-0.9492191824413858,-1.7379050759885861,-1.7346257443445698,-1.6669887462061037,-1.6508806700061838,-1.6860332930986894,-1.667756695389767,-1.7370204829900295,0.0
0.006945127992668324,5.342526195575399,0.9109252302914803,29.990699754118396,0.41449979313629376,321.96128366562164,114.62027282087001,5.460286329616482,7.661017607362899,0.00112492953288174,2.395493976915148,-0.2949676119608935,0.9594111282071691,1.542425212278147e-06,3.127205917357273,0.0008699980550237311,2.864682592972991e-05,0.002811195891612368,5.125819920093038e-08,3.2003645977062862,0.00012359409512971529,0.06334550931606507,3.233970121331027e-08,0.05229730433519037,0.003143231606800594,0.00032203689053620526,0.537504004367276,-0.17487625865069029,0.17493405386215927,0.6987829095093817,0.44968298306861815,1.0794492165395815,0.18148670501990868,0.1762031261030562,-0.4286968804115353,0.4878049101087246,-0.4025472489584816,-0.4291259930885921,0.08628128735312884,-1.2606251947982068,-1.5359545601331341,-1.535991474055401,-1.1297560637435344,-1.3433580029953238,-0.7308913086513114,-1.5328666778826603,-1.5350524150420903,-1.355439149456736,-1.3091765078916489,-1.3769717264281434,-1.3550841425305054,-1.5770207127984468,0.0
0.005679656387441574,3.5588270664629604,0.9762666481008543,74.97259012461564,0.4812089128443791,291.9970693251704,296.33153343198137,6.121106608711677,7.994458537909789,0.001347663502736581,2.1347376820073003,-0.4415746628307092,0.9937079398655362,1.4828767714802575e-06,1.6467624461926575,7.320931039162478e-05,5.802728581197654e-05,0.00425561507045612,4.34558256725576e-06,1.5724969816268097,8.54786741294221e-06,0.08905901170283387,5.647369039941486e-08,0.0654041198697771,0.0033822571231927603,8.898350738482805e-06,0.7819382621329545,-0.32393150836487766,0.3240252590217194,-0.4056365380413294,0.6798819148921023,0.05360660775692373,0.31702675209377396,0.23414232553665174,-0.6772098128363923,0.7452267233729822,-0.671281630705874,-0.6768814617104849,0.1369350116379081,-0.9650568711251881,-1.1968674812228337,-1.1967089336043504,-1.4786456493494728,-1.0338794015097061,-1.0013092066731437,-1.1896568733138937,-1.2755652258500403,-1.030072484641647,-0.9863728363863831,-1.0253981319233152,-1.0303259162931475,-1.2688166104130072,0.0
0.0017198570234372946,33.50021684039977,0.8025570636790516,84.8378617508015,0.20128272778383519,323.55478133184357,305.8512301627452,6.156884918673492,9.662881992293029,0.0004181889959917047,3.6088737059294806,-0.15267705111180838,0.8792913825589435,6.722502421955376e-08,141.18447071684184,0.004906527215927199,7.747957470132559e-05,0.0008723407428684425,9.280101896207686e-06,141.9023545834233,0.0007719906186309079,0.04870757492809291,4.9235996236633706e-09,0.05637586377904473,0.0017827011544589778,0.0034171646847373153,-0.09829366742504561,0.5629494316937712,-0.5627692229933596,0.4901937409104891,-0.18488742372093708,-1.0559296750720346,-0.5595672668237165,-0.6129056132606381,0.22392028648163614,-0.1112708269775985,0.2529952802138223,0.2233313604218321,-0.6649997529155651,-1.336578451550087,-1.137759582979702,-1.1379049468833986,-1.369571213819964,-1.3104182741115762,-0.754463325085597,-1.1399596207321694,-1.1092787624749236,-1.3025094317289612,-1.3290142778058074,-1.2852982726657582,-1.3029105517126554,-1.0731494200508267,0.0
0.00224200289425098,26.61741859497129,0.7842711456369892,61.698022170701734,0.220846157852311,354.98332815384197,220.17467008780295,5.926820750455442,9.281520872298099,0.00045715405208972054,3.4561978028332874,-0.14685425089598736,0.8635245294448658,1.1390241941006404e-07,74.55973979192456,0.004905319107836095,0.0004694604883251725,0.0010173512772170723,9.322566680261311e-06,75.88313099509915,0.0007920229537874919,0.04579218494024758,5.7446024738640525e-09,0.05233512691329833,0.0018327668251939947,0.0034939608778498136,0.2851455411060552,0.17872961671242021,-0.17813643227770634,0.8218233966147309,0.21477840956550373,-0.45482980243505444,-0.16805438738116468,-0.20027233264508681,-0.16025040467062052,0.24976661683572543,-0.10934057130576672,-0.16156171218477133,-0.26727278527113896,-1.350626302830321,-1.386927883511421,-1.3871273821554917,-0.9940820277005047,-1.3808347810848762,-0.9535334993483513,-1.3883806780856227,-1.384535348780171,-1.387727493286106,-1.3583101647464435,-1.394557072222341,-1.3876721533934695,-1.3622959695269017,0.0
0.003217502335983432,15.40140736695404,0.8512190207259812,51.76014981645494,0.27989483203221016,295.8051587946925,191.6391918988702,5.824119440974406,8.768000290998167,0.0007153644383248677,3.077165990505865,-0.20292481708920712,0.9178310301670474,3.7254808081753074e-07,28.96843970759939,0.002704732299939939,6.853442778326385e-05,0.0020204099685246766,1.899595514905194e-06,29.153298163861972,0.00039226904155167003,0.06951368085572647,1.9166481539137208e-08,0.06867349149460875,0.00292121327187128,0.0014283643040413972,0.6759847565709741,-0.1508172944997615,0.1502407808486084,0.7766901503883321,0.5997507663526394,-0.23081322259382336,0.14342168636550395,0.105065970748229,-0.550912082136603,0.641941784916809,-0.5110622946054958,-0.5492334761556553,0.010560278203925348,-1.0422503280607605,-1.2855744057499172,-1.2862077971191208,-1.0436619995443621,-1.0967015340620707,-1.6979810943226985,-1.2946601299050784,-1.301052808173037,-1.1224358473374214,-1.0640973173489787,-1.1431510034914427,-1.1241272279399697,-1.3090834309051829,0.0
0.0031189529342789957,16.322631486725736,0.8488420773036398,53.99645570629855,0.2744836391382433,300.7680572117428,199.66319133849902,5.850191492090266,8.832013588843694,0.0006770823563255395,3.1164643657092226,-0.19969840525682764,0.9161111215574094,3.456656818612355e-07,32.70438150817268,0.0028071623572084744,0.00024141580478552195,0.0019769865082834895,4.599228069851686e-06,33.29216051757925,0.000406109207280771,0.06827224126148812,1.6877671259923794e-08,0.0676729000811073,0.00284339098278706,0.001497657056367991,0.6518800349921939,-0.09164456400209235,0.09221322153919116,1.1491984835581783,0.571250451356028,1.0400701825209,0.10652903149125942,0.1044844037893958,-0.5188226363262859,0.6124398826453662,-0.4643240753642635,-0.5202658784728995,-0.027348661133581215,-1.0636561318213054,-1.2804610969799919,-1.2802976915496873,-0.671032405469477,-1.1134568430662581,-0.7689975740502613,-1.275598254290959,-1.2866786832810202,-1.1374283612709377,-1.085985701756584,-1.1604710282209214,-1.136443180106275,-1.3012732771668625,0.0
0.0017049241337085872,33.55809191166702,0.8057145624257807,86.37371173942029,0.20167152625605184,323.8201259115296,311.9367550459974,6.170365352140125,9.675969335053123,0.0004148242065354236,3.6094366553519537,-0.15447997484820708,0.8819357961966039,6.735298046687544e-08,143.7559584517794,0.004827231246142101,0.0012554699272104286,0.0008784171928318378,5.894292461622597e-06,146.68619959854135,0.0007573636930804466,0.04971105898795593,4.915818695582324e-09,0.05734944334352719,0.001816052117009102,0.003313017778655479,-0.06368471369767786,0.5645482520056175,-0.5638622268968927,0.2555380343477605,-0.13292098180270762,0.10005283176408226,-0.5516739548038823,-0.6005415406661893,0.20403534094509965,-0.08822525614530335,0.24188128792988833,0.20204940945579652,-0.6644396273839804,-1.3073856447556464,-1.12183117104645,-1.122548647892632,-1.6667903819539842,-1.316741957402071,-1.867642690931292,-1.1320953136194483,-1.1051718677629747,-1.2803373048095865,-1.297426987346033,-1.2613874877384028,-1.2815324198445914,-1.0622623473438715,0.0
